Numero;Tipo_de_incidente;DSC_GRAVIDADE_TIPO;DSC_QUASE_ACIDENTE_ACIDENTE
2203/000213;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000215;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000216;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000217;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000218;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000219;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000222;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000223;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000229;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000234;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000239;Falha estrutural em poço;MODERADO;Acidente
2203/000249;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000250;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000264;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000268;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000269;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2203/000273;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000005;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000025;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000026;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000028;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000044;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000051;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000062;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000070;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000084;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000085;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000086;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000087;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000088;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000091;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000092;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000094;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000097;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000100;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000101;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000117;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2204/000119;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000123;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000124;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000125;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2204/000126;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000133;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000145;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000149;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000150;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000151;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000154;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000155;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000157;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000158;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000160;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000161;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000163;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000164;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000166;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2204/000168;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000005;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000006;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000007;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000008;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000009;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000010;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000021;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000022;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000026;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000027;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000029;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000030;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000033;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000034;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000035;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000039;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000046;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000047;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000048;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000050;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000051;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000056;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000057;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000062;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000064;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000071;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000072;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000075;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000076;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000079;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000082;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000086;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000088;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000093;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000095;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2205/000099;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000102;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000107;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000109;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000110;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000138;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000145;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000155;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000157;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000158;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000159;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000160;Falha da barreira primária na perfuração ou intervenção em poços (kick);MODERADO;Acidente
2205/000167;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000173;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000174;Falha da barreira primária na perfuração ou intervenção em poços (kick);MODERADO;Acidente
2205/000174;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000176;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000180;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000187;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000189;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2205/000190;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000004;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000006;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000008;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000010;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000012;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000021;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000023;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000032;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000033;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000034;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000035;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000041;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000045;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000049;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000053;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000057;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000062;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000067;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000068;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000072;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000073;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000074;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000076;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000077;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000078;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000079;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000080;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000081;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000091;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000098;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000099;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000107;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000111;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000118;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000119;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000121;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000122;Falha da barreira primária na perfuração ou intervenção em poços (kick);MODERADO;Acidente
2206/000123;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000130;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000136;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000139;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000142;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000144;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000149;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000150;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000160;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2206/000172;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000176;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2206/000178;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
