id_pozo,operador,cuenca,formacion,year,etapas_fractura,agua_m3,presion_max_psi,potencia_hp,longitud_lateral_m,offshore_flag
MX-WELL-2059,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2018,14,61468,13358,32588,1961,0
MX-WELL-2060,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,16,16922,14104,13970,1958,1
MX-WELL-2061,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2016,46,40346,12364,35848,778,0
MX-WELL-2062,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2022,35,43690,10867,27648,3287,0
MX-WELL-2063,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,terciario,2016,10,98606,7673,21284,1757,0
MX-WELL-2064,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,pimienta,2023,38,74356,14252,40844,1979,0
MX-WELL-2065,ENI MÉXICO,SURESTE,cretácico,2017,46,58888,14664,35108,993,1
MX-WELL-2066,FIELDWOOD ENERGY,SURESTE,pimienta,2025,16,92681,9185,11806,3055,1
MX-WELL-2067,HOKCHI ENERGY,BURGOS,jurásico superior,2015,12,95579,7525,43528,1094,0
MX-WELL-2068,PEMEX EXPLORACIÓN Y PRODUCCIÓN,VERACRUZ,cretácico,2015,10,15255,15411,43971,3063,0
MX-WELL-2069,REPSOL EXPLORACIÓN MÉXICO,SURESTE,agua nueva,2023,6,79050,15990,17507,1261,1
MX-WELL-2070,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2016,27,95973,9937,31326,2301,1
MX-WELL-2071,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2015,13,15745,11064,38451,2342,1
MX-WELL-2072,PETROBAL,TAMPICO-MISANTLA,jurásico superior,2018,26,78684,13933,19436,1785,0
MX-WELL-2073,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2024,5,35395,9818,23273,831,1
MX-WELL-2074,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2021,14,80649,14419,12881,1357,1
MX-WELL-2075,FIELDWOOD ENERGY,SURESTE,jurásico superior,2025,46,18656,11741,26661,3383,1
MX-WELL-2076,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2020,29,49023,13441,38054,1096,0
MX-WELL-2077,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2025,30,98952,11731,34968,2751,0
MX-WELL-2078,PEMEX EXPLORACIÓN Y PRODUCCIÓN,VERACRUZ,jurásico superior,2020,9,40531,6264,22380,2185,0
MX-WELL-2079,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2017,14,39317,12461,17044,1901,0
MX-WELL-2080,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2023,8,42543,15591,39362,3239,1
MX-WELL-2081,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2025,23,44017,13640,37742,3428,0
MX-WELL-2082,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2021,35,74829,6442,21803,781,1
MX-WELL-2083,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2020,5,76567,6562,30951,2210,1
MX-WELL-2084,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2019,14,93211,10727,18720,2480,1
MX-WELL-2085,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2015,41,60385,15945,29184,3433,1
MX-WELL-2086,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2022,20,30234,10997,27274,2070,0
MX-WELL-2087,REPSOL EXPLORACIÓN MÉXICO,SURESTE,cretácico,2024,21,93391,7536,26702,2764,1
MX-WELL-2088,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2022,20,52235,14592,27107,2829,1
MX-WELL-2089,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2024,38,43038,13641,18930,3084,1
MX-WELL-2090,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2020,19,66151,6120,16908,3152,1
MX-WELL-2091,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2019,8,93029,12929,27634,3140,1
MX-WELL-2092,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,terciario,2020,19,48596,10994,32820,984,0
MX-WELL-2093,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2016,40,74303,15862,22807,1651,1
MX-WELL-2094,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2017,14,71606,8507,39928,1705,1
MX-WELL-2095,ENI MÉXICO,SURESTE,jurásico superior,2023,40,68031,14521,11746,1707,1
MX-WELL-2096,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2022,13,97695,13910,12693,1125,1
MX-WELL-2097,FIELDWOOD ENERGY,SURESTE,agua nueva,2024,17,38555,12398,17252,2055,1
MX-WELL-2098,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2024,39,83596,14065,39873,2336,1
MX-WELL-2099,FIELDWOOD ENERGY,SURESTE,terciario,2019,16,27045,13973,32770,2310,1
MX-WELL-2100,FIELDWOOD ENERGY,TAMPICO-MISANTLA,cretácico,2025,22,21929,9897,44937,1775,0
MX-WELL-2101,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,terciario,2025,43,95464,10477,26455,3068,0
MX-WELL-2102,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2022,48,24179,6039,20222,3121,1
MX-WELL-2103,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2024,8,84311,14650,24193,2888,1
MX-WELL-2104,FIELDWOOD ENERGY,BURGOS,cretácico,2025,20,75782,10825,26800,1554,0
MX-WELL-2105,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,pimienta,2016,48,76957,13283,38488,755,0
MX-WELL-2106,FIELDWOOD ENERGY,BURGOS,jurásico superior,2023,33,93397,14762,31976,1923,0
MX-WELL-2107,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2016,32,34741,11032,16869,2100,1
MX-WELL-2108,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2016,39,44033,8274,28854,2790,0
MX-WELL-2109,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2015,34,11950,14283,29477,2719,1
MX-WELL-2110,HOKCHI ENERGY,SURESTE,cretácico,2021,49,17045,14471,39714,2118,1
MX-WELL-2111,HOKCHI ENERGY,TAMPICO-MISANTLA,terciario,2020,44,36844,13063,34879,1848,0
MX-WELL-2112,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2024,18,74230,14860,33092,1029,0
MX-WELL-2113,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2017,48,57650,6726,14923,3149,1
MX-WELL-2114,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2023,7,46575,13876,26991,2573,0
MX-WELL-2115,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2017,9,45999,12351,13838,2473,1
MX-WELL-2116,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2022,32,64989,15443,38371,706,1
MX-WELL-2117,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2023,46,19916,13211,39677,3284,1
MX-WELL-2118,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2016,11,91614,12999,25536,1906,0
MX-WELL-2119,HOKCHI ENERGY,BURGOS,agua nueva,2023,39,96103,9680,25367,714,0
MX-WELL-2120,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2025,34,71748,14422,26498,1913,0
MX-WELL-2121,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2018,49,50639,12375,33482,2513,1
MX-WELL-2122,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2020,49,42844,9067,26407,1538,0
MX-WELL-2123,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2022,41,18680,7485,24713,2919,1
MX-WELL-2124,FIELDWOOD ENERGY,BURGOS,agua nueva,2025,5,88497,12487,41110,1972,0
MX-WELL-2125,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2020,20,13017,10341,34762,2297,1
MX-WELL-2126,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2015,25,59714,10746,12999,1693,1
MX-WELL-2127,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,22,88946,9598,20564,960,1
MX-WELL-2128,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2020,11,20265,15705,35544,2510,1
MX-WELL-2129,FIELDWOOD ENERGY,TAMPICO-MISANTLA,cretácico,2021,19,16050,10650,18484,1708,0
MX-WELL-2130,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2019,24,45361,15107,13869,3294,1
MX-WELL-2131,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2021,16,48108,15643,13823,1666,1
MX-WELL-2132,PETROBAL,SURESTE,jurásico superior,2024,48,79134,10329,16718,2231,1
MX-WELL-2133,FIELDWOOD ENERGY,BURGOS,jurásico superior,2023,47,82746,9956,16057,1783,0
MX-WELL-2134,WINTERSHALL DEA,SURESTE,jurásico superior,2023,34,17043,7278,22529,2696,1
MX-WELL-2135,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2023,24,72107,13496,29043,755,1
MX-WELL-2136,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2016,45,77396,12158,15806,758,0
MX-WELL-2137,ENI MÉXICO,SURESTE,cretácico,2025,49,61364,15408,40216,1897,1
MX-WELL-2138,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2024,27,20567,11611,19432,819,1
MX-WELL-2139,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2024,24,71032,12742,31300,2472,1
MX-WELL-2140,PETROBAL,SURESTE,jurásico superior,2022,42,73115,12170,37676,770,1
MX-WELL-2141,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2023,7,75169,8611,32075,3093,1
MX-WELL-2142,FIELDWOOD ENERGY,SURESTE,jurásico superior,2022,23,83973,9349,34028,2964,1
MX-WELL-2143,PEMEX EXPLORACIÓN Y PRODUCCIÓN,VERACRUZ,pimienta,2017,23,35230,6110,34665,1262,0
MX-WELL-2144,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2023,38,15239,6292,36415,2234,1
MX-WELL-2145,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2017,48,39739,7816,36483,2410,1
MX-WELL-2146,PEMEX EXPLORACIÓN Y PRODUCCIÓN,VERACRUZ,cretácico,2017,10,94242,14378,34563,2790,0
MX-WELL-2147,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2021,27,12093,7563,42009,674,1
MX-WELL-2148,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2024,23,21419,11604,34908,2078,1
MX-WELL-2149,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2017,8,73350,6100,14646,3349,0
MX-WELL-2150,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2016,32,80729,9536,28886,3259,1
MX-WELL-2151,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2024,26,58127,6107,11626,1203,1
MX-WELL-2152,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2016,48,44875,15465,10559,616,1
MX-WELL-2153,HOKCHI ENERGY,BURGOS,jurásico superior,2019,29,97331,6916,27182,1375,0
MX-WELL-2154,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,terciario,2023,28,58791,9065,13259,1406,0
MX-WELL-2155,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2018,12,19032,13963,36666,1019,0
MX-WELL-2156,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2016,16,49743,8552,24274,824,1
MX-WELL-2157,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,21,90205,14823,35557,1827,1
MX-WELL-2158,HOKCHI ENERGY,SURESTE,pimienta,2023,30,89082,12805,26788,1780,1
MX-WELL-2159,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,35,16630,15786,43333,3071,1
MX-WELL-2160,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2019,13,25021,10327,17614,3421,0
MX-WELL-2161,ENI MÉXICO,SURESTE,jurásico superior,2017,12,11652,10062,28740,1363,1
MX-WELL-2162,PEMEX EXPLORACIÓN Y PRODUCCIÓN,VERACRUZ,cretácico,2024,36,19471,12163,26065,2036,0
MX-WELL-2163,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2020,48,59713,10717,20327,1513,0
MX-WELL-2164,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2021,20,76118,15805,25531,788,1
MX-WELL-2165,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2021,36,30719,7446,36325,2617,1
MX-WELL-2166,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2024,20,72751,12341,19524,3443,1
MX-WELL-2167,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2016,49,54134,11055,15622,2368,0
MX-WELL-2168,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2018,17,54387,6124,11919,2135,0
MX-WELL-2169,HOKCHI ENERGY,BURGOS,cretácico,2023,36,96676,7801,34240,1865,0
MX-WELL-2170,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2022,41,40226,13614,31224,2129,1
MX-WELL-2171,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,pimienta,2020,15,47389,6839,34578,1551,0
MX-WELL-2172,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2016,9,80202,14906,31818,2786,1
MX-WELL-2173,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2015,49,63609,8063,28361,875,1
MX-WELL-2174,HOKCHI ENERGY,TAMPICO-MISANTLA,jurásico superior,2022,8,21741,14609,18798,1067,0
MX-WELL-2175,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2023,12,21085,11718,28452,3135,1
MX-WELL-2176,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,terciario,2018,18,21805,7308,18744,1497,0
MX-WELL-2177,PETROBAL,TAMPICO-MISANTLA,terciario,2020,46,22391,10861,44364,979,0
MX-WELL-2178,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2023,35,95818,8072,15624,1689,0
MX-WELL-2179,HOKCHI ENERGY,SURESTE,cretácico,2023,27,54859,12634,30323,1626,1
MX-WELL-2180,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2018,44,54732,14711,17904,3093,0
MX-WELL-2181,FIELDWOOD ENERGY,VERACRUZ,jurásico superior,2020,27,82743,15654,19394,2121,0
MX-WELL-2182,ENI MÉXICO,VERACRUZ,cretácico,2015,20,37453,13004,12913,1689,0
MX-WELL-2183,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,46,65797,14955,17694,1234,1
MX-WELL-2184,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,agua nueva,2023,25,74648,11878,30133,2697,0
MX-WELL-2185,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2015,34,39203,11608,32485,1600,1
MX-WELL-2186,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2023,20,93529,8939,27997,2982,1
MX-WELL-2187,REPSOL EXPLORACIÓN MÉXICO,BURGOS,cretácico,2015,33,63938,11695,40204,1655,0
MX-WELL-2188,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,49,71836,15273,40175,2533,1
MX-WELL-2189,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2016,10,59648,6504,41688,1592,0
MX-WELL-2190,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2023,23,47132,12042,27861,3246,1
MX-WELL-2191,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2024,23,27883,13235,26979,1478,1
MX-WELL-2192,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2020,11,83839,15393,10947,525,1
MX-WELL-2193,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2024,49,85569,9535,28677,1604,1
MX-WELL-2194,HOKCHI ENERGY,TAMPICO-MISANTLA,agua nueva,2022,25,59323,13989,40164,2385,0
MX-WELL-2195,PEMEX EXPLORACIÓN Y PRODUCCIÓN,VERACRUZ,agua nueva,2021,47,68097,10661,35037,2154,0
MX-WELL-2196,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2021,27,68150,7934,31556,1203,1
MX-WELL-2197,HOKCHI ENERGY,TAMPICO-MISANTLA,jurásico superior,2020,6,43387,13982,13066,1276,0
MX-WELL-2198,WINTERSHALL DEA,SURESTE,cretácico,2025,26,26191,8711,20529,1791,1
MX-WELL-2199,FIELDWOOD ENERGY,TAMPICO-MISANTLA,jurásico superior,2021,42,22204,12513,17394,1204,0
MX-WELL-2200,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2020,9,10443,13519,43522,1139,0
MX-WELL-2201,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2022,25,32488,11747,33608,2419,1
MX-WELL-2202,REPSOL EXPLORACIÓN MÉXICO,SURESTE,cretácico,2017,43,46649,15878,11999,3061,1
MX-WELL-2203,REPSOL EXPLORACIÓN MÉXICO,TAMPICO-MISANTLA,cretácico,2023,49,74315,6246,41153,1616,0
MX-WELL-2204,ENI MÉXICO,SURESTE,jurásico superior,2025,28,14395,11767,13691,752,1
MX-WELL-2205,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,pimienta,2015,42,14300,9338,15487,1357,0
MX-WELL-2206,HOKCHI ENERGY,VERACRUZ,jurásico superior,2019,27,84157,12793,12459,596,0
MX-WELL-2207,FIELDWOOD ENERGY,SURESTE,terciario,2025,22,48247,8249,12921,1080,1
MX-WELL-2208,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2022,35,77005,15444,17292,1269,1
MX-WELL-2209,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2024,24,62576,7091,35772,2160,1
MX-WELL-2210,REPSOL EXPLORACIÓN MÉXICO,TAMPICO-MISANTLA,cretácico,2019,38,73688,10370,14301,2223,0
MX-WELL-2211,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2022,5,84092,10916,30102,2529,1
MX-WELL-2212,WINTERSHALL DEA,SURESTE,jurásico superior,2019,24,67346,15945,10306,2979,1
MX-WELL-2213,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2023,30,43719,15249,40013,2667,1
MX-WELL-2214,HOKCHI ENERGY,SURESTE,agua nueva,2023,8,88563,10030,34243,1021,1
MX-WELL-2215,ENI MÉXICO,BURGOS,jurásico superior,2018,7,14781,10064,31446,3351,0
MX-WELL-2216,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2019,7,17549,14978,43717,1848,1
MX-WELL-2217,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2017,36,93402,15839,37621,1035,0
MX-WELL-2218,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2024,39,49107,14736,20956,1323,1
MX-WELL-2219,ENI MÉXICO,SURESTE,cretácico,2025,10,21519,6730,11832,908,1
MX-WELL-2220,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2017,46,16615,12762,34709,1287,1
MX-WELL-2221,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2016,17,57445,8082,19429,2952,1
MX-WELL-2222,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2019,25,41704,13514,38391,2351,1
MX-WELL-2223,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2017,30,46051,13762,21802,859,1
MX-WELL-2224,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2017,14,66782,12263,35551,1412,1
MX-WELL-2225,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2024,18,72513,7945,40279,2616,1
MX-WELL-2226,FIELDWOOD ENERGY,SURESTE,jurásico superior,2022,45,12179,8019,25919,2820,1
MX-WELL-2227,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2020,41,75263,13485,40328,2780,1
MX-WELL-2228,HOKCHI ENERGY,TAMPICO-MISANTLA,pimienta,2024,40,96129,12540,19470,965,0
MX-WELL-2229,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,10,43071,11067,15024,1940,1
MX-WELL-2230,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2019,36,54415,8369,42021,1028,0
MX-WELL-2231,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2025,5,90792,10905,18884,734,1
MX-WELL-2232,ENI MÉXICO,SURESTE,cretácico,2025,22,37738,9925,18463,1528,1
MX-WELL-2233,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2020,11,23965,10071,36926,611,1
MX-WELL-2234,REPSOL EXPLORACIÓN MÉXICO,SURESTE,jurásico superior,2019,9,83567,11563,13188,1593,1
MX-WELL-2235,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2025,29,52120,10599,32658,717,1
MX-WELL-2236,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,pimienta,2023,20,49986,14559,36058,2765,0
MX-WELL-2237,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2019,13,37579,14890,37399,3309,0
MX-WELL-2238,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2020,25,85287,12907,38114,933,1
MX-WELL-2239,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,terciario,2021,44,77438,8567,20190,2829,0
MX-WELL-2240,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,agua nueva,2018,31,57606,13878,37609,570,0
MX-WELL-2241,WINTERSHALL DEA,BURGOS,jurásico superior,2024,11,50148,8228,36365,1112,0
MX-WELL-2242,HOKCHI ENERGY,SURESTE,cretácico,2021,31,27333,9587,43879,3210,1
MX-WELL-2243,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2015,35,96153,8517,27533,2440,0
MX-WELL-2244,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2020,24,13952,13728,32796,1269,1
